what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479274393
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318479275471
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318479277156
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318479277645
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1318479283432
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1318479283885
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318479283916
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318479283917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479284832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479288341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479289478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479294713
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318479296359
opened,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318479297181
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318479297238
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318479302716
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318479302981
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318479304116
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1318479306911
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318479313741
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1318479314039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318479316153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318479316325
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318479317181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479317600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479320495
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318479322101
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318479322101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479323868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479327777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479328945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479330456
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318479331522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479336167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479340805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479343110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479343850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479346173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479351650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479359263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479409152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479409559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479410022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479411498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479416605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479421214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479424553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479427188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479433046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479438645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479457651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1318479457664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479458273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479460074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479460733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479480240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479480994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479482543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318479484252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318479487237
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318479490125
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318479490176
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318479490605
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318479490897
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318479490930
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1318479492094
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1318479492106
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318479493991
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318479493991
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318479529092
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318479529644
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318479536044
